id,curr_time,currency,instrument_name,expiry_datetime,strike,option_type,underlying_price,delta,mark_iv,bid_price,ask_price,mark_price,open_interest,volume
249,2026-03-21T15:28:32.387924+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5218,0.24081,33.65,,,0.0021,1137.0,863.0
250,2026-03-21T15:28:32.387924+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.5218,0.5363,32.08,,,0.0062,2495.0,546.0
251,2026-03-21T15:28:32.387924+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4305,-0.18379,33.05,,,0.0015,7362.0,7963.0
252,2026-03-21T15:28:37.390993+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70645.4642,0.32872,25.68,,,0.0024,84.9,88.0
253,2026-03-21T15:28:37.390993+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70645.4642,0.57892,24.49,,,0.0053,222.6,183.4
254,2026-03-21T15:28:37.390993+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70645.2912,-0.21223,26.65,,,0.0014,561.6,252.9
255,2026-03-21T15:28:37.390993+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2593,0.23821,33.65,,,0.002,1137.0,863.0
256,2026-03-21T15:28:37.390993+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2593,0.53282,32.08,,,0.0061,2495.0,546.0
257,2026-03-21T15:28:37.390993+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2593,-0.18529,33.05,,,0.0015,7362.0,7963.0
258,2026-03-21T15:28:42.392392+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70645.2959,0.32864,25.67,,,0.0024,84.9,88.0
259,2026-03-21T15:28:42.392392+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70645.2959,0.57885,24.49,,,0.0053,222.6,183.4
260,2026-03-21T15:28:42.392392+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70644.6266,-0.21246,26.65,,,0.0014,561.6,252.9
261,2026-03-21T15:28:42.392392+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2705,0.2383,33.65,,,0.002,1137.0,863.0
262,2026-03-21T15:28:42.392392+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2705,0.53297,32.08,,,0.0061,2495.0,546.0
263,2026-03-21T15:28:42.392392+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2105,-0.18573,33.05,,,0.0015,7362.0,7963.0
264,2026-03-21T15:28:47.470813+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70644.6398,0.32833,25.67,,,0.0024,84.9,88.0
265,2026-03-21T15:28:47.470813+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70644.6314,0.57851,24.48,,,0.0053,222.6,183.4
266,2026-03-21T15:28:47.470813+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70644.6397,-0.21245,26.65,,,0.0014,561.6,252.9
267,2026-03-21T15:28:47.470813+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2417,0.238,33.64,,,0.002,1137.0,863.0
268,2026-03-21T15:28:47.470813+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2417,0.53259,32.08,,,0.0061,2495.0,546.0
269,2026-03-21T15:28:47.470813+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2417,-0.18548,33.05,,,0.0015,7362.0,7963.0
270,2026-03-21T15:28:52.471992+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70644.1564,0.3281,25.67,,,0.0024,84.9,88.0
271,2026-03-21T15:28:52.471992+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70644.1564,0.57826,24.48,,,0.0053,222.6,183.4
272,2026-03-21T15:28:52.471992+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70644.6496,-0.21244,26.65,,,0.0014,561.6,252.9
273,2026-03-21T15:28:52.471992+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2417,0.23799,33.64,,,0.002,1137.0,863.0
274,2026-03-21T15:28:52.471992+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2417,0.53259,32.08,,,0.0061,2495.0,546.0
275,2026-03-21T15:28:52.471992+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2429,-0.18549,33.06,,,0.0015,7362.0,7963.0
276,2026-03-21T15:28:57.599533+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70644.6531,0.32832,25.67,,,0.0024,84.9,88.0
277,2026-03-21T15:28:57.599533+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70644.6531,0.57853,24.48,,,0.0053,222.6,183.4
278,2026-03-21T15:28:57.599533+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70643.5805,-0.21281,26.65,,,0.0014,561.6,252.9
279,2026-03-21T15:28:57.599533+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2529,0.23808,33.64,,,0.002,1137.0,863.0
280,2026-03-21T15:28:57.599533+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2529,0.53274,32.08,,,0.0061,2495.0,546.0
281,2026-03-21T15:28:57.599533+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2529,-0.18543,33.06,,,0.0015,7362.0,7963.0
282,2026-03-21T15:29:02.782887+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70642.9819,0.32755,25.67,,,0.0024,84.9,88.0
283,2026-03-21T15:29:02.782887+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70642.9819,0.57766,24.48,,,0.0053,222.6,183.4
284,2026-03-21T15:29:02.782887+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70643.022,-0.213,26.65,,,0.0014,561.6,252.9
285,2026-03-21T15:29:02.782887+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2529,0.23807,33.64,,,0.002,1137.0,863.0
286,2026-03-21T15:29:02.782887+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2529,0.53274,32.07,,,0.0061,2495.0,546.0
287,2026-03-21T15:29:02.782887+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2441,-0.18553,33.06,,,0.0015,7362.0,7963.0
288,2026-03-21T15:29:07.96459+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70643.1161,0.3276,25.67,,,0.0024,84.9,88.0
289,2026-03-21T15:29:07.96459+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70643.1161,0.57774,24.48,,,0.0053,222.6,183.4
290,2026-03-21T15:29:07.96459+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70643.1914,-0.21293,26.65,,,0.0014,561.6,252.9
291,2026-03-21T15:29:07.96459+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.244,0.23796,33.63,,,0.002,1137.0,863.0
292,2026-03-21T15:29:07.96459+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.244,0.53263,32.07,,,0.0061,2495.0,546.0
293,2026-03-21T15:29:07.96459+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.264,-0.18538,33.07,,,0.0015,7362.0,7963.0
294,2026-03-21T15:29:13.055745+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70641.924,0.32705,25.67,,,0.0024,84.9,88.0
295,2026-03-21T15:29:13.055745+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70641.924,0.57712,24.48,,,0.0053,222.6,183.4
296,2026-03-21T15:29:13.055745+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70641.795,-0.21342,26.65,,,0.0014,561.6,252.9
297,2026-03-21T15:29:13.055745+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.234,0.23785,33.63,,,0.002,1137.0,863.0
298,2026-03-21T15:29:13.055745+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.234,0.53249,32.07,,,0.0061,2495.0,546.0
299,2026-03-21T15:29:13.055745+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.224,-0.18574,33.07,,,0.0015,7362.0,7963.0
300,2026-03-21T15:29:18.057112+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70641.7361,0.32696,25.67,,,0.0024,84.9,88.0
301,2026-03-21T15:29:18.057112+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70641.7361,0.57703,24.47,,,0.0053,222.6,183.4
302,2026-03-21T15:29:18.057112+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70641.9395,-0.21336,26.64,,,0.0014,561.6,252.9
303,2026-03-21T15:29:18.057112+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2252,0.23775,33.63,,,0.002,1137.0,863.0
304,2026-03-21T15:29:18.057112+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2252,0.53238,32.07,,,0.0061,2495.0,546.0
305,2026-03-21T15:29:18.057112+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2352,-0.18567,33.07,,,0.0015,7362.0,7963.0
306,2026-03-21T15:29:23.056913+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70641.9394,0.32706,25.67,,,0.0024,84.9,88.0
307,2026-03-21T15:29:23.056913+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70641.9394,0.57714,24.47,,,0.0053,222.6,183.4
308,2026-03-21T15:29:23.056913+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70642.0853,-0.21332,26.65,,,0.0014,561.6,252.9
309,2026-03-21T15:29:23.056913+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.2364,0.23785,33.63,,,0.002,1137.0,863.0
310,2026-03-21T15:29:23.056913+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.2364,0.53253,32.07,,,0.0061,2495.0,546.0
311,2026-03-21T15:29:23.056913+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2564,-0.1855,33.08,,,0.0015,7362.0,7963.0
312,2026-03-21T15:29:28.056785+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70643.0041,0.32754,25.67,,,0.0024,84.9,88.0
313,2026-03-21T15:29:28.056785+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70641.7325,0.57704,24.47,,,0.0053,222.6,183.4
314,2026-03-21T15:29:28.056785+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70643.1601,-0.21295,26.65,,,0.0014,561.6,252.9
315,2026-03-21T15:29:28.056785+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4076,0.23952,33.62,,,0.002,1137.0,863.0
316,2026-03-21T15:29:28.056785+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4076,0.5348,32.07,,,0.0061,2495.0,546.0
317,2026-03-21T15:29:28.056785+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4288,-0.18404,33.08,,,0.0015,7362.0,7963.0
318,2026-03-21T15:29:33.056922+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70644.0293,0.32793,25.67,,,0.0024,84.9,88.0
319,2026-03-21T15:29:33.056922+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70644.6498,0.5786,24.47,,,0.0053,222.6,183.4
320,2026-03-21T15:29:33.056922+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70644.6498,-0.21232,26.65,,,0.0014,561.6,252.9
321,2026-03-21T15:29:33.056922+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.44,0.23971,33.62,,,0.002,1137.0,863.0
322,2026-03-21T15:29:33.056922+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.44,0.53525,32.07,,,0.0061,2495.0,546.0
323,2026-03-21T15:29:33.056922+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.43,-0.18394,33.08,,,0.0015,7362.0,7963.0
324,2026-03-21T15:29:38.402421+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70645.3232,0.32851,25.67,,,0.0024,84.9,88.0
325,2026-03-21T15:29:38.402421+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70645.3233,0.57896,24.47,,,0.0053,222.6,183.4
326,2026-03-21T15:29:38.402421+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70645.3171,-0.21209,26.65,,,0.0014,561.6,252.9
327,2026-03-21T15:29:38.402421+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4212,0.23953,33.62,,,0.002,1137.0,863.0
328,2026-03-21T15:29:38.402421+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4112,0.53486,32.06,,,0.0061,2495.0,546.0
329,2026-03-21T15:29:38.402421+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.3524,-0.18463,33.09,,,0.0015,7362.0,7963.0
330,2026-03-21T15:29:43.403053+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70645.166,0.32843,25.66,,,0.0024,84.9,88.0
331,2026-03-21T15:29:43.403053+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70645.166,0.57888,24.47,,,0.0053,222.6,183.4
332,2026-03-21T15:29:43.403053+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70645.1926,-0.21213,26.65,,,0.0014,561.6,252.9
333,2026-03-21T15:29:43.403053+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.3436,0.23875,33.62,,,0.002,1137.0,863.0
334,2026-03-21T15:29:43.403053+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.3436,0.53397,32.06,,,0.0061,2495.0,546.0
335,2026-03-21T15:29:43.403053+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.3836,-0.18437,33.09,,,0.0015,7362.0,7963.0
336,2026-03-21T15:29:48.410074+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70646.2989,0.32894,25.66,,,0.0024,84.9,88.0
337,2026-03-21T15:29:48.410074+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70646.2989,0.57947,24.47,,,0.0054,222.6,183.4
338,2026-03-21T15:29:48.410074+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70646.7054,-0.2116,26.65,,,0.0014,561.6,252.9
339,2026-03-21T15:29:48.410074+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.3848,0.23915,33.62,,,0.002,1137.0,863.0
340,2026-03-21T15:29:48.410074+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.3848,0.53451,32.06,,,0.0061,2495.0,546.0
341,2026-03-21T15:29:48.410074+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.436,-0.18393,33.09,,,0.0015,7362.0,7963.0
342,2026-03-21T15:29:53.666764+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70650.9292,0.33105,25.66,,,0.0024,84.9,88.0
343,2026-03-21T15:29:53.666764+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70650.7284,0.58178,24.47,,,0.0054,222.6,183.4
344,2026-03-21T15:29:53.666764+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.1864,-0.21037,26.65,,,0.0014,561.6,252.9
345,2026-03-21T15:29:53.666764+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.476,0.24004,33.62,,,0.002,1137.0,863.0
346,2026-03-21T15:29:53.666764+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.446,0.53533,32.06,,,0.0061,2495.0,546.0
347,2026-03-21T15:29:53.666764+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.456,-0.18378,33.09,,,0.0014,7362.0,7963.0
348,2026-03-21T15:29:58.667106+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70658.8443,0.33469,25.66,,,0.0024,84.9,88.0
349,2026-03-21T15:29:58.667106+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70658.8443,0.58601,24.46,,,0.0054,222.6,183.4
350,2026-03-21T15:29:58.667106+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70658.6852,-0.20737,26.65,,,0.0014,561.6,252.9
351,2026-03-21T15:29:58.667106+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.6384,0.24164,33.62,,,0.0021,1137.0,863.0
352,2026-03-21T15:29:58.667106+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.6384,0.53788,32.06,,,0.0062,2495.0,546.0
353,2026-03-21T15:29:58.667106+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.6584,-0.18206,33.09,,,0.0014,7362.0,7963.0
354,2026-03-21T15:30:03.784451+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70658.4208,0.33448,25.65,,,0.0024,84.9,88.0
355,2026-03-21T15:30:03.784451+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70658.4208,0.58581,24.46,,,0.0054,222.6,183.4
356,2026-03-21T15:30:03.784451+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70657.9347,-0.20763,26.65,,,0.0014,561.6,252.9
357,2026-03-21T15:30:03.784451+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.6583,0.24182,33.61,,,0.0021,1137.0,863.0
358,2026-03-21T15:30:03.784451+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.6583,0.53814,32.07,,,0.0062,2495.0,546.0
359,2026-03-21T15:30:03.784451+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.6683,-0.182,33.1,,,0.0014,7362.0,7963.0
360,2026-03-21T15:30:08.785294+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70657.3644,0.33397,25.65,,,0.0024,84.9,88.0
361,2026-03-21T15:30:08.785294+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70657.3644,0.58528,24.45,,,0.0054,222.6,183.4
362,2026-03-21T15:30:08.785294+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70656.7364,-0.20804,26.65,,,0.0014,561.6,252.9
363,2026-03-21T15:30:08.785294+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.6895,0.24211,33.61,,,0.0021,1137.0,863.0
364,2026-03-21T15:30:08.785294+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.6895,0.53855,32.07,,,0.0062,2495.0,546.0
365,2026-03-21T15:30:08.785294+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.6795,-0.18192,33.1,,,0.0014,7362.0,7963.0
366,2026-03-21T15:30:13.955189+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70657.5204,0.33403,25.65,,,0.0024,84.9,88.0
367,2026-03-21T15:30:13.955189+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70653.1677,0.58311,24.45,,,0.0054,222.6,183.4
368,2026-03-21T15:30:13.955189+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.5896,-0.21022,26.65,,,0.0014,561.6,252.9
369,2026-03-21T15:30:13.955189+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5995,0.24121,33.61,,,0.002,1137.0,863.0
370,2026-03-21T15:30:13.955189+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4783,0.53575,32.07,,,0.0061,2495.0,546.0
371,2026-03-21T15:30:13.955189+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4059,-0.18429,33.1,,,0.0015,7362.0,7963.0
372,2026-03-21T15:30:19.140122+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.0933,0.33105,25.65,,,0.0024,84.9,88.0
373,2026-03-21T15:30:19.140122+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.0933,0.58204,24.44,,,0.0054,222.6,183.4
374,2026-03-21T15:30:19.140122+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.7632,-0.21016,26.65,,,0.0014,561.6,252.9
375,2026-03-21T15:30:19.140122+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4059,0.23929,33.61,,,0.002,1137.0,863.0
376,2026-03-21T15:30:19.140122+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4034,0.53476,32.07,,,0.0061,2495.0,546.0
377,2026-03-21T15:30:19.140122+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4059,-0.18431,33.11,,,0.0015,7362.0,7963.0
378,2026-03-21T15:30:24.189848+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.022,0.331,25.64,,,0.0024,84.9,88.0
379,2026-03-21T15:30:24.189848+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.022,0.58202,24.44,,,0.0054,222.6,183.4
380,2026-03-21T15:30:24.189848+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.7328,-0.21018,26.65,,,0.0014,561.6,252.9
381,2026-03-21T15:30:24.189848+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.281,0.23807,33.61,,,0.002,1137.0,863.0
382,2026-03-21T15:30:24.189848+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.281,0.53313,32.07,,,0.0061,2495.0,546.0
383,2026-03-21T15:30:24.189848+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.2886,-0.18535,33.11,,,0.0015,7362.0,7963.0
384,2026-03-21T15:30:29.238838+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70653.4039,0.33209,25.64,,,0.0024,84.9,88.0
385,2026-03-21T15:30:29.238838+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70653.4039,0.58327,24.43,,,0.0054,222.6,183.4
386,2026-03-21T15:30:29.238838+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70653.7625,-0.20901,26.65,,,0.0014,561.6,252.9
387,2026-03-21T15:30:29.238838+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4686,0.23992,33.61,,,0.002,1137.0,863.0
388,2026-03-21T15:30:29.238838+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4686,0.53562,32.07,,,0.0061,2495.0,546.0
389,2026-03-21T15:30:29.238838+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4774,-0.18364,33.11,,,0.0015,7362.0,7963.0
390,2026-03-21T15:30:34.198531+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70653.8499,0.33219,25.64,,,0.0024,84.9,88.0
391,2026-03-21T15:30:34.198531+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70653.8499,0.58355,24.43,,,0.0054,222.6,183.4
392,2026-03-21T15:30:34.198531+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70653.8546,-0.209,26.65,,,0.0014,561.6,252.9
393,2026-03-21T15:30:34.198531+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4361,0.23949,33.61,,,0.002,1137.0,863.0
