id,curr_time,coin,time_horizon_minutes,interval_start_unix,market_slug,condition_id,strike_price,end_date,liquidity,volume,open_interest,yes_implied_price,no_implied_price,yes_buy_price,yes_sell_price,no_buy_price,no_sell_price
256,2026-03-21T11:30:35.473141+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.48,0.49,0.51,0.52
257,2026-03-21T11:30:35.473141+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.42,0.58,0.6
258,2026-03-21T11:30:36.47505+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
259,2026-03-21T11:30:36.47505+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.39,0.41,0.59,0.61
260,2026-03-21T11:30:36.47505+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.49,0.5,0.5,0.51
261,2026-03-21T11:30:36.47505+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.41,0.59,0.61
262,2026-03-21T11:30:37.47641+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
263,2026-03-21T11:30:37.47641+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.41,0.59,0.6
264,2026-03-21T11:30:37.47641+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.5,0.51,0.49,0.5
265,2026-03-21T11:30:37.47641+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.42,0.58,0.6
266,2026-03-21T11:30:38.477197+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
267,2026-03-21T11:30:38.477197+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.41,0.59,0.6
268,2026-03-21T11:30:38.477197+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.5,0.52,0.48,0.5
269,2026-03-21T11:30:38.477197+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.41,0.59,0.61
270,2026-03-21T11:30:39.478142+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
271,2026-03-21T11:30:39.478142+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.39,0.41,0.59,0.61
272,2026-03-21T11:30:39.478142+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
273,2026-03-21T11:30:39.478142+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.42,0.58,0.6
274,2026-03-21T11:30:40.479119+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.36,0.37,0.63,0.64
275,2026-03-21T11:30:40.479119+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.39,0.41,0.59,0.61
276,2026-03-21T11:30:40.479119+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
277,2026-03-21T11:30:40.479119+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.4,0.6,0.61
278,2026-03-21T11:30:41.480258+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.36,0.37,0.63,0.64
279,2026-03-21T11:30:41.480258+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
280,2026-03-21T11:30:41.480258+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
281,2026-03-21T11:30:41.480258+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.42,0.58,0.61
282,2026-03-21T11:30:42.481265+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.36,0.37,0.63,0.64
283,2026-03-21T11:30:42.481265+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
284,2026-03-21T11:30:42.481265+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
285,2026-03-21T11:30:42.481265+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.41,0.59,0.6
286,2026-03-21T11:30:43.483642+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
287,2026-03-21T11:30:43.483642+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
288,2026-03-21T11:30:43.483642+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
289,2026-03-21T11:30:43.483642+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.41,0.59,0.6
290,2026-03-21T11:30:44.530559+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
291,2026-03-21T11:30:44.530559+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
292,2026-03-21T11:30:44.530559+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
293,2026-03-21T11:30:44.530559+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.41,0.42,0.58,0.59
294,2026-03-21T11:30:45.532312+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.37,0.38,0.62,0.63
295,2026-03-21T11:30:45.532312+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
296,2026-03-21T11:30:45.532312+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
297,2026-03-21T11:30:45.532312+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.41,0.59,0.61
298,2026-03-21T11:30:46.534138+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
299,2026-03-21T11:30:46.534138+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
300,2026-03-21T11:30:46.534138+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
301,2026-03-21T11:30:46.534138+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.41,0.42,0.58,0.59
302,2026-03-21T11:30:47.535159+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
303,2026-03-21T11:30:47.535159+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
304,2026-03-21T11:30:47.535159+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
305,2026-03-21T11:30:47.535159+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.41,0.59,0.6
306,2026-03-21T11:30:48.536347+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
307,2026-03-21T11:30:48.536347+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
308,2026-03-21T11:30:48.536347+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
309,2026-03-21T11:30:48.536347+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.4,0.58,0.61
310,2026-03-21T11:30:49.53748+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
311,2026-03-21T11:30:49.53748+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
312,2026-03-21T11:30:49.53748+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
313,2026-03-21T11:30:49.53748+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.41,0.59,0.61
314,2026-03-21T11:30:50.538742+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.38,0.39,0.61,0.62
315,2026-03-21T11:30:50.538742+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
316,2026-03-21T11:30:50.538742+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
317,2026-03-21T11:30:50.538742+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.42,0.58,0.6
318,2026-03-21T11:30:51.539286+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.39,0.4,0.6,0.61
319,2026-03-21T11:30:51.539286+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.4,0.42,0.58,0.6
320,2026-03-21T11:30:51.539286+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
321,2026-03-21T11:30:51.539286+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.4,0.42,0.58,0.6
322,2026-03-21T11:30:52.54012+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.39,0.4,0.6,0.61
323,2026-03-21T11:30:52.54012+00:00,ETH,15,1774092600,eth-updown-15m-1774092600,0x798f9dfc5a48462aac05db1b06ceaf456fe2c373aec7890cb0afd7c03654e51a,2155.81,2026-03-21T11:45:00+00:00,37172.207,116.250407,,0.505,0.495,0.41,0.42,0.58,0.59
324,2026-03-21T11:30:52.54012+00:00,XRP,15,1774092600,xrp-updown-15m-1774092600,0x73c7e880f356f15e16dc7f1a9ed9bd1ebb4ce42a88747a7de25c8dd084ed30e3,1.4404,2026-03-21T11:45:00+00:00,32423.8453,35.0,,0.495,0.505,0.51,0.52,0.48,0.49
325,2026-03-21T11:30:52.54012+00:00,SOL,15,1774092600,sol-updown-15m-1774092600,0x2c81b3d3a4e355a37c1799760535de78bddc385e108ed25e548da611dacc1039,90.12,2026-03-21T11:45:00+00:00,31440.6139,253.150522,,0.46,0.54,0.39,0.41,0.59,0.61
326,2026-03-21T11:30:53.54102+00:00,BTC,15,1774092600,btc-updown-15m-1774092600,0xb657f73a26ed8645cb1912277e187e54d36d97bd08126269b17b00b6d6ed2578,70602.71,2026-03-21T11:45:00+00:00,46698.2652,350.49799000000013,,0.49,0.51,0.39,0.4,0.6,0.61
