id,curr_time,coin,open_time,close_time,last_price_dollars,liquidity_dollars,no_ask_dollars,no_bid_dollars,yes_ask_dollars,yes_bid_dollars,open_interest,floor_strike,cap_strike,strike_type,volume,volume_24h_fp
143,2026-03-21T14:09:28.0905+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
144,2026-03-21T14:09:28.0905+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
145,2026-03-21T14:09:28.0905+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
146,2026-03-21T14:09:29.091878+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
147,2026-03-21T14:09:29.091878+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
148,2026-03-21T14:09:29.091878+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
149,2026-03-21T14:09:29.091878+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
150,2026-03-21T14:09:30.093405+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
151,2026-03-21T14:09:30.093405+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
152,2026-03-21T14:09:30.093405+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
153,2026-03-21T14:09:30.093405+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
154,2026-03-21T14:09:31.094244+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
155,2026-03-21T14:09:31.094244+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
156,2026-03-21T14:09:31.094244+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
157,2026-03-21T14:09:31.094244+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
158,2026-03-21T14:09:32.09497+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
159,2026-03-21T14:09:32.09497+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
160,2026-03-21T14:09:32.09497+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
161,2026-03-21T14:09:32.09497+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
162,2026-03-21T14:09:33.095787+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
163,2026-03-21T14:09:33.095787+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
164,2026-03-21T14:09:33.095787+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
165,2026-03-21T14:09:33.095787+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
166,2026-03-21T14:09:34.096888+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
167,2026-03-21T14:09:34.096888+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
168,2026-03-21T14:09:34.096888+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
169,2026-03-21T14:09:34.096888+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
170,2026-03-21T14:09:35.097895+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
171,2026-03-21T14:09:35.097895+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
172,2026-03-21T14:09:35.097895+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
173,2026-03-21T14:09:35.097895+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
174,2026-03-21T14:09:36.099175+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
175,2026-03-21T14:09:36.099175+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
176,2026-03-21T14:09:36.099175+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
177,2026-03-21T14:09:36.099175+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
178,2026-03-21T14:09:37.100747+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
179,2026-03-21T14:09:37.100747+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
180,2026-03-21T14:09:37.100747+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
181,2026-03-21T14:09:37.100747+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
182,2026-03-21T14:09:38.101885+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
183,2026-03-21T14:09:38.101885+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
184,2026-03-21T14:09:38.101885+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
185,2026-03-21T14:09:38.101885+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
186,2026-03-21T14:09:39.103442+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
187,2026-03-21T14:09:39.103442+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
188,2026-03-21T14:09:39.103442+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
189,2026-03-21T14:09:39.103442+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
190,2026-03-21T14:09:40.104057+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
191,2026-03-21T14:09:40.104057+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
192,2026-03-21T14:09:40.104057+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
193,2026-03-21T14:09:40.104057+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
194,2026-03-21T14:09:41.1054+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
195,2026-03-21T14:09:41.1054+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
196,2026-03-21T14:09:41.1054+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
197,2026-03-21T14:09:41.1054+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
198,2026-03-21T14:09:42.106152+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
199,2026-03-21T14:09:42.106152+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
200,2026-03-21T14:09:42.106152+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
201,2026-03-21T14:09:42.106152+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
202,2026-03-21T14:09:43.107413+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
203,2026-03-21T14:09:43.107413+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
204,2026-03-21T14:09:43.107413+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
205,2026-03-21T14:09:43.107413+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
206,2026-03-21T14:09:44.175687+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
207,2026-03-21T14:09:44.175687+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
208,2026-03-21T14:09:44.175687+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
209,2026-03-21T14:09:44.175687+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
210,2026-03-21T14:09:45.176608+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
211,2026-03-21T14:09:45.176608+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
212,2026-03-21T14:09:45.176608+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
213,2026-03-21T14:09:45.176608+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
214,2026-03-21T14:09:46.179281+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
215,2026-03-21T14:09:46.179281+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
216,2026-03-21T14:09:46.179281+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.37,0.0,0.64,0.6,0.4,0.36,,1.4394,,greater_or_equal,,0.0
217,2026-03-21T14:09:46.179281+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
218,2026-03-21T14:09:47.180435+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
219,2026-03-21T14:09:47.180435+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
220,2026-03-21T14:09:47.180435+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.37,0.0,0.64,0.6,0.4,0.36,,1.4394,,greater_or_equal,,0.0
221,2026-03-21T14:09:47.180435+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
222,2026-03-21T14:09:48.181694+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
223,2026-03-21T14:09:48.181694+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
224,2026-03-21T14:09:48.181694+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.37,0.0,0.64,0.6,0.4,0.36,,1.4394,,greater_or_equal,,0.0
225,2026-03-21T14:09:48.181694+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
226,2026-03-21T14:09:49.182313+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
227,2026-03-21T14:09:49.182313+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
228,2026-03-21T14:09:49.182313+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.37,0.0,0.64,0.6,0.4,0.36,,1.4394,,greater_or_equal,,0.0
229,2026-03-21T14:09:49.182313+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.43,0.4,0.6,0.57,,90.0243,,greater_or_equal,,8.0
230,2026-03-21T14:09:50.183163+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.959,0.0,0.042,0.041,0.959,0.958,,70724.91,,greater_or_equal,,4778.0
231,2026-03-21T14:09:50.183163+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
