horizon_seconds,experiment,family,target_mode,feature_group,params_json,n_features,n_train_rows,n_fit_rows,n_test_rows,elapsed_seconds,rmse,mae,r2,baseline_mean_rmse,rmse_vs_baseline_improvement,directional_accuracy,pred_actual_delta_corr,best_threshold_by_realized_pnl,best_coverage_by_realized_pnl,best_hit_rate_by_realized_pnl,best_avg_realized_pnl,best_total_realized_pnl,best_yes_trade_count,best_no_trade_count,coverage_thr_0p0,avg_realized_pnl_thr_0p0,total_realized_pnl_thr_0p0,coverage_thr_0p0025,avg_realized_pnl_thr_0p0025,total_realized_pnl_thr_0p0025,coverage_thr_0p005,avg_realized_pnl_thr_0p005,total_realized_pnl_thr_0p005,coverage_thr_0p01,avg_realized_pnl_thr_0p01,total_realized_pnl_thr_0p01,coverage_thr_0p02,avg_realized_pnl_thr_0p02,total_realized_pnl_thr_0p02,coverage_thr_0p05,avg_realized_pnl_thr_0p05,total_realized_pnl_thr_0p05,coverage_thr_0p075,avg_realized_pnl_thr_0p075,total_realized_pnl_thr_0p075,coverage_thr_0p1,avg_realized_pnl_thr_0p1,total_realized_pnl_thr_0p1,coverage_thr_0p15,avg_realized_pnl_thr_0p15,total_realized_pnl_thr_0p15,coverage_thr_0p2,avg_realized_pnl_thr_0p2,total_realized_pnl_thr_0p2
60,ridge_delta_all_alpha_10,ridge,delta,all,"{""alpha"": 10.0}",56,690027,690027,173109,1.112,0.12034054180767112,0.07958112408980954,0.8707142373253378,0.3346852798500043,0.6404367056071183,0.6497894065852888,0.4138332805393369,0.1,0.043377294074831464,0.8056998268744173,0.13175829005193768,989.3729999999999,3319,4190,1.0,0.029202629557099857,5055.237999999999,0.9279644616975432,0.03214210745833826,5163.276,0.8604809686382568,0.03522739448297159,5247.366999999999,0.7444558053018618,0.041002545161090066,5284.079999999999,0.5551819951591194,0.0526871403747906,5063.603,0.215211225297356,0.0861196617903637,3208.388,0.09555828986361195,0.11106746463547333,1837.2779999999998,0.043377294074831464,0.13175829005193768,989.3729999999999,0.009179187679438967,0.16520578980490874,262.512,0.0023857800576515373,0.16570217917675545,68.435
60,ridge_price_all_alpha_10,ridge,price,all,"{""alpha"": 10.0}",56,690027,690027,173109,1.095,0.12033994477921206,0.07958125056318623,0.8707155201363845,0.3346852798500043,0.6404384894574846,0.6497834492043918,0.4138429467745387,0.1,0.04338307078199285,0.8058588548601864,0.13180199733688416,989.833,3316,4194,1.0,0.029209330537407062,5056.397999999999,0.9279413548688976,0.03213871198680237,5162.601999999999,0.8606080561958073,0.0352156746924063,5246.395999999999,0.7444673587161846,0.04100933469900834,5285.037,0.5552744224737015,0.05270635539881194,5066.293,0.21515345822574217,0.08612560075177875,3207.7479999999996,0.09561028022806439,0.11108494954987615,1838.567,0.04338307078199285,0.13180199733688416,989.833,0.00918496438660035,0.16542264150943395,263.022,0.0023915567648129213,0.1656159420289855,68.565
60,ridge_delta_cross_alpha_1000,ridge,delta,kalshi_cross_coin,"{""alpha"": 1000.0}",43,690027,690027,173109,0.799,0.1280355699747875,0.0843153041328058,0.8536515742648156,0.3346852798500043,0.6174448722926532,0.5861347917001769,0.24799128922553756,0.075,0.013240212813891825,0.6701570680628273,0.10672731239092495,244.61899999999997,974,1318,1.0,0.014340646644599645,2482.495,0.8612608241050437,0.01806027151020846,2692.642,0.7332085564586475,0.021388402599960606,2714.723,0.5293716675620562,0.028148037407653943,2579.4579999999996,0.2661271222177934,0.03922900431960754,1807.2409999999998,0.04736899872334772,0.07047195121951218,577.8699999999999,0.013240212813891825,0.10672731239092495,244.61899999999997,0.004973744865951511,0.14282926829268291,122.976,0.0010975743606629349,0.19451052631578944,36.956999999999994,0.00031194218671472886,0.22294444444444445,12.039
60,elastic_net_delta_all,elastic_net,delta,all,"{""alpha"": 0.0005, ""l1_ratio"": 0.15}",56,690027,300000,173109,8.908,0.12068837582153431,0.07967106895019324,0.8699657783931561,0.3346852798500043,0.6393974187462826,0.6479128316027142,0.4084591527612606,0.1,0.04027520232916833,0.8056511761331039,0.12914687320711415,900.4119999999999,3098,3874,1.0,0.029261222697837774,5065.380999999999,0.926878440751203,0.03229757994652573,5182.179,0.858014314680346,0.035346805359186696,5250.061,0.7369460859920628,0.04162628946790831,5310.348999999999,0.5425598900114956,0.053534156001788714,5028.035,0.204466549977182,0.08648040683712387,3060.9739999999993,0.08963716502319348,0.10973255139524392,1702.7199999999998,0.04027520232916833,0.12914687320711415,900.4119999999999,0.008607293670461964,0.15641677852348992,233.06099999999998,0.002241362378616941,0.15265721649484537,59.231
60,sgd_huber_delta_all,sgd_huber,delta,all,"{""alpha"": 0.0001, ""epsilon"": 0.01}",56,690027,400000,173109,12.618,0.12353902298612675,0.0789340340819323,0.8637504421700075,0.3346852798500043,0.630880022445286,0.6840324319816036,0.3767104002649846,0.1,0.011137491407148098,0.8309128630705395,0.13151970954356845,253.57,854,1074,1.0,0.028094189210266365,4863.357,0.9007792777960707,0.03211080399915348,5007.134,0.8088949736870988,0.03607644954187406,5051.677,0.6517916457261032,0.04396843952459873,4961.003,0.40613139698109285,0.05834246497404167,4101.767,0.09653455337388582,0.09548381305726768,1595.63,0.03222247254619921,0.11653800645392612,650.0489999999999,0.011137491407148098,0.13151970954356845,253.57,0.0015019438619598058,0.1253653846153846,32.595,0.00027150523658504177,0.11314893617021275,5.318
60,hist_gbr_delta_all,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,690027,300000,173109,4.839,0.11165452969177614,0.07116228399448454,0.8887040220524216,0.3346852798500043,0.6663894816592583,0.6868026140987377,0.5323822903974019,0.2,0.019964299949742647,0.9027777777777778,0.27978616898148145,966.9409999999999,1598,1858,1.0,0.031326072012431476,5422.825,0.9288714047218805,0.034171384860319905,5494.621999999999,0.8616247566562109,0.037337058764372634,5569.009,0.7549751890427419,0.04318694956883688,5644.231999999999,0.5784274647765281,0.05557456731681496,5564.736999999999,0.29430012304386255,0.09206913202214109,4690.554,0.169297956778677,0.12372364964001772,3625.9689999999996,0.102917814787215,0.1565072968118545,2788.334,0.043036468352309815,0.22138805369127515,1649.341,0.019964299949742647,0.27978616898148145,966.9409999999999
60,hist_gbr_price_all,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,690027,300000,173109,5.116,0.11107469620754391,0.07039344950945539,0.8898569635630116,0.3346852798500043,0.6681219554761291,0.689125992648592,0.5388508465730677,0.2,0.0234187708322502,0.9107054760730143,0.27198445979279723,1102.625,1938,2116,1.0,0.03211731336903338,5559.795999999999,0.9285305789993588,0.03510916590455215,5643.342,0.8652063150962688,0.0380796261058254,5703.375999999999,0.7658296217989822,0.04341962103611621,5756.225999999999,0.6076402728916463,0.054344088679317025,5716.346,0.32038773258467207,0.08806952508023509,4884.511999999999,0.18851706150460115,0.11834347612919041,3862.0209999999997,0.11636598905891664,0.1487673252581414,2996.7690000000002,0.0486629811274977,0.20711752136752135,1744.7579999999998,0.0234187708322502,0.27198445979279723,1102.625
60,extra_trees_delta_all,extra_trees,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 80}",56,690027,160000,173109,12.269,0.11633416850578254,0.07422458957409565,0.8791792973913712,0.3346852798500043,0.6524072748047958,0.6778307984677616,0.4802415386020477,0.15,0.012419920396975316,0.9065116279069767,0.2740088372093023,589.1189999999999,828,1322,1.0,0.029451778936970346,5098.3679999999995,0.9190452258403665,0.032584946101385966,5184.102,0.8504179447631262,0.03569768026356009,5255.2339999999995,0.7455302728338792,0.0412259294270793,5320.536,0.5827946553905343,0.0524836698484443,5294.92,0.27396033712862994,0.08796236162361623,4171.615,0.132067079123558,0.1257053626104453,2873.876,0.060984697502729494,0.1699463862839822,1794.124,0.012419920396975316,0.2740088372093023,589.1189999999999,0.0016059245908647153,0.3856906474820144,107.22200000000001
60,random_forest_delta_all,random_forest,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 60}",56,690027,120000,173109,20.739,0.11242606593610381,0.07109037309957317,0.8871605905520611,0.3346852798500043,0.6640842226867888,0.7019522337199674,0.523236187187528,0.2,0.01757851989209111,0.8961551100887283,0.27191850147880386,827.4480000000001,1363,1680,1.0,0.03130907116325552,5419.882,0.9137768689091844,0.0347274233008604,5493.2880000000005,0.843705411041598,0.03813422524699937,5569.6179999999995,0.7414461408707809,0.043938574689718034,5639.5599999999995,0.5856310186067738,0.054774546745842284,5552.933999999999,0.2978643513624364,0.09142456800418905,4714.125,0.17129092074935445,0.12329846216106839,3656.046,0.1026636396721141,0.15405210443394105,2737.8140000000003,0.03854796688791455,0.2224961786303012,1484.7169999999999,0.01757851989209111,0.27191850147880386,827.4480000000001
60,mlp_delta_all,mlp,delta,all,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001}",56,690027,160000,173109,26.172,0.12235292933293769,0.07638508520962857,0.866354136959198,0.3346852798500043,0.634423929884898,0.671658951858405,0.4283624008348217,0.2,0.03589068159367797,0.7476259455979398,0.1555239014968614,966.27,3623,2590,1.0,0.025218613705815407,4365.5689999999995,0.9429145798312046,0.0271082786548794,4424.803,0.8929518395923955,0.029046953641527252,4490.0199999999995,0.8075952145757875,0.032903520693552304,4599.977999999999,0.6703117688854999,0.040036496979411744,4645.715,0.3854103483932089,0.06358060793189244,4241.971,0.24158767019623476,0.08547327897467778,3574.5779999999995,0.15581512226400707,0.1030629518407296,2779.9169999999995,0.07134811015025215,0.13332232207918387,1646.664,0.03589068159367797,0.1555239014968614,966.27
120,ridge_delta_all_alpha_10,ridge,delta,all,"{""alpha"": 10.0}",56,633640,633640,158897,0.991,0.1739186754676541,0.1219234435247761,0.7452548218006179,0.3445825122736205,0.495277127326904,0.5909241597388688,0.299669705443835,0.1,0.04658992932528619,0.7161961367013373,0.12788031878967987,946.6980000000001,3275,4128,1.0,0.02940545133010692,4672.437999999999,0.9414652259010554,0.03192962378673227,4776.544,0.8794627966544365,0.034614244618731395,4837.133,0.7667923245876259,0.04009062630805722,4884.682,0.5765495887272888,0.051500425708422476,4718.057,0.2267947160739347,0.08537672392263505,3076.7209999999995,0.10239966770927078,0.1104802409194272,1797.6239999999998,0.04658992932528619,0.12788031878967987,946.6980000000001,0.00981138725086062,0.14526747915330337,226.47199999999998,0.0024921804691089198,0.13897222222222222,55.033
120,ridge_price_all_alpha_10,ridge,price,all,"{""alpha"": 10.0}",56,633640,633640,158897,1.053,0.17391820229827587,0.1219237635534704,0.7452562079364458,0.3445825122736205,0.49527850049403055,0.5908795328199112,0.2996781326306814,0.1,0.0466088094803552,0.715770996489333,0.12764528760464489,945.341,3277,4129,1.0,0.029398610420586925,4671.351000000001,0.9414652259010554,0.031932157276932535,4776.923,0.8795131437346205,0.034625708397733115,4839.011999999999,0.7667545642774879,0.040075035909221485,4882.5419999999995,0.5765118284171508,0.05148473899089579,4716.311,0.2268513565391417,0.0853508017533152,3076.555,0.1024374280194088,0.11049941635436504,1798.5989999999997,0.0466088094803552,0.12764528760464489,945.341,0.00981138725086062,0.1453187940987813,226.55200000000002,0.0024921804691089198,0.13897222222222222,55.033
120,ridge_delta_cross_alpha_1000,ridge,delta,kalshi_cross_coin,"{""alpha"": 1000.0}",43,633640,633640,158897,0.695,0.1789262458137938,0.12480966385724412,0.730374084027428,0.3445825122736205,0.4807448450207046,0.5595386851634621,0.19284430151959692,0.075,0.01888644845402997,0.6197934021992669,0.09518160613128956,285.64,1287,1714,1.0,0.01718296128938872,2730.321,0.8929306406036615,0.019954328888387697,2831.2,0.7821670641988206,0.02307089408129767,2867.343,0.5919809688036904,0.02826223634971934,2658.459,0.3230268664606632,0.0391385793329177,2008.9049999999997,0.06132274366413463,0.06872906403940887,669.696,0.01888644845402997,0.09518160613128956,285.64,0.006129757012404262,0.14124127310061604,137.56900000000002,0.0011076357640484088,0.15736931818181818,27.697,0.00026432217096609756,0.08257142857142857,3.468
120,elastic_net_delta_all,elastic_net,delta,all,"{""alpha"": 0.0005, ""l1_ratio"": 0.15}",56,633640,300000,158897,9.733,0.1742172850759559,0.1219405844572619,0.7443793015460767,0.3445825122736205,0.49441054356926784,0.5901336257459071,0.29452648163688866,0.1,0.0430782204824509,0.7205259313367421,0.12585697589481373,861.491,3020,3825,1.0,0.029378031051561705,4668.081,0.9390674462072915,0.031904366183024495,4760.61,0.8749000925127598,0.03447559686086074,4792.762999999999,0.7584221225070329,0.040142352150426094,4837.594999999999,0.5635348684997199,0.05213085187170552,4668.004999999999,0.21611484168989975,0.08501182294700058,2919.3059999999996,0.0959363612906474,0.10983167147730254,1674.274,0.0430782204824509,0.12585697589481373,861.491,0.009043594278054337,0.1370222686151705,196.901,0.0024040730787868872,0.13470942408376962,51.458999999999996
120,sgd_huber_delta_all,sgd_huber,delta,all,"{""alpha"": 0.0001, ""epsilon"": 0.01}",56,633640,400000,158897,6.386,0.1775641086435802,0.11918557057473625,0.7344636965484849,0.3445825122736205,0.4846978522735276,0.6571441321976845,0.23151616861523863,0.075,0.02536863502772236,0.7789630364673779,0.10235499875961299,412.59299999999996,1877,2154,1.0,0.02107240539468964,3348.3419999999996,0.9253038131619854,0.023582576107952228,3467.299,0.845509984455339,0.026528556222971515,3564.085,0.6994405180714551,0.032133760426133036,3571.314,0.4468366300181879,0.0456720750411966,3242.763,0.08983177781833515,0.084633389379291,1208.0569999999998,0.02536863502772236,0.10235499875961299,412.59299999999996,0.008137346834742003,0.10223897911832946,132.195,0.0009503011384733507,0.12201324503311257,18.424,0.00018880155069006966,0.10710000000000003,3.213000000000001
120,hist_gbr_delta_all,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,633640,300000,158897,4.437,0.17116222219337132,0.11668493648973222,0.753265791481085,0.3445825122736205,0.503276527110994,0.6270209619013618,0.34237899063719146,0.2,0.018829807988822948,0.7543449197860963,0.2356042780748663,704.928,1457,1535,1.0,0.028680396734991846,4557.228999999999,0.9452727238399719,0.03063067489563984,4600.758,0.8879651598205126,0.033144902370743114,4676.58,0.7864717395545542,0.03777535849177389,4720.710999999999,0.6120694537971139,0.04781472608373777,4650.269,0.29998049050642867,0.08106243443964252,3863.922,0.1712933535560772,0.10817297376735982,2944.2519999999995,0.10147454011088944,0.13630265442818157,2197.7439999999997,0.04034689138246789,0.19289642801435036,1236.659,0.018829807988822948,0.2356042780748663,704.928
120,hist_gbr_price_all,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,633640,300000,158897,4.34,0.17112445140141935,0.11591961864755011,0.7533746743651273,0.3445825122736205,0.5033861403113353,0.6202886724129137,0.34728461837068847,0.2,0.024946978231181204,0.7663975782038345,0.22325252270433904,884.973,2087,1877,1.0,0.028324442878090838,4500.669,0.9455118724708459,0.03045278522886867,4575.196,0.8960081058799096,0.03236059505664697,4607.275,0.8059371794307004,0.03658853983648416,4685.564999999999,0.6434168045966884,0.046502508876434166,4754.277,0.3338640754702732,0.07768757775683317,4121.326,0.1986506982510683,0.10394348170441944,3280.9759999999997,0.1235769083116736,0.12744973518028113,2502.603,0.053021768818794564,0.17416486646884272,1467.339,0.024946978231181204,0.22325252270433904,884.973
120,extra_trees_delta_all,extra_trees,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 80}",56,633640,160000,158897,10.444,0.17226906726637523,0.11782936982855007,0.7500643893431209,0.3445825122736205,0.5000643934896424,0.6320446779211506,0.3285695369258573,0.15,0.013555951339547002,0.7910863509749304,0.2507646239554317,540.1469999999999,930,1224,1.0,0.027910174515566682,4434.842999999999,0.9383185333895543,0.030308780919675912,4518.918,0.8734085602623083,0.033182927180758305,4605.192999999999,0.7679628942019043,0.03825206716546338,4667.785,0.5993882829757642,0.04827737004021377,4597.985,0.26463684021724765,0.08406449464922712,3534.9120000000003,0.12424400712411185,0.11888911964339988,2347.1090000000004,0.060183640974971205,0.15780769632960367,1509.115,0.013555951339547002,0.2507646239554317,540.1469999999999,0.0022404450681888267,0.33049999999999996,117.65799999999999
120,random_forest_delta_all,random_forest,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 60}",56,633640,120000,158897,17.211,0.17179017831397103,0.11657712968043324,0.7514520445991958,0.3445825122736205,0.501454159178111,0.6405939205385831,0.3328743902983652,0.2,0.017306808813256386,0.7661818181818182,0.23219745454545454,638.543,1357,1393,1.0,0.0272670597934511,4332.6539999999995,0.9460908638929622,0.029266644936839375,4399.684,0.8911747861822439,0.031529310405706015,4464.7080000000005,0.7928972856630396,0.03579324385462222,4509.554999999999,0.6221262830638715,0.04473182673437595,4421.92,0.3043480997123923,0.07751581885856078,3748.6649999999995,0.1704815068881099,0.10796470892244084,2924.656,0.09744677369616796,0.14102744768793593,2183.669,0.03769108290276091,0.19243863750208715,1152.5149999999999,0.017306808813256386,0.23219745454545454,638.543
120,mlp_delta_all,mlp,delta,all,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001}",56,633640,160000,158897,25.125,0.19156010321935563,0.12986281184808737,0.6909536215241328,0.3445825122736205,0.4440806007379601,0.583401336257459,0.22715735647498222,0.2,0.07868619294259803,0.5724226185715429,0.08603679117011916,1075.7179999999998,6101,6402,1.0,0.01814139348131179,2882.613,0.9614781902742028,0.01922382442268419,2936.939,0.9200047829726175,0.020459660979847586,2990.9159999999993,0.8478196567587808,0.022679874699367556,3055.3419999999996,0.7204918909733978,0.027404755249641866,3137.4059999999995,0.45536416672435603,0.04080775609486428,2952.6859999999997,0.32016966966022015,0.0520957660101427,2650.3199999999997,0.2308602427987942,0.06068402257176349,2226.072,0.12997098749504396,0.07670525857059847,1584.1169999999997,0.07868619294259803,0.08603679117011916,1075.7179999999998
300,ridge_delta_all_alpha_10,ridge,delta,all,"{""alpha"": 10.0}",56,469299,469299,117562,0.691,0.2737944129903306,0.2147652125617723,0.46496991320840486,0.3743134902516241,0.26854249146543385,0.5522906793048973,0.18963200258774304,0.15,0.012410472771814021,0.6429061000685401,0.14209252912954076,207.313,376,1083,1.0,0.02880890934145387,3386.8329999999996,0.9514894268556167,0.031024664980019493,3470.3880000000004,0.9042207516034093,0.03298556941543903,3506.432,0.807871591160409,0.03791519873650961,3600.996,0.6328150252632654,0.04677987767995161,3480.1890000000003,0.2685051292084177,0.07187185579420896,2268.707,0.12261615147751824,0.09168088796392646,1321.58,0.05633623109508174,0.11652680054356031,771.757,0.012410472771814021,0.14209252912954076,207.313,0.0033769415287252685,0.19127707808564232,75.937
300,ridge_price_all_alpha_10,ridge,price,all,"{""alpha"": 10.0}",56,469299,469299,117562,0.655,0.27379390591913,0.21476597371626663,0.46497189497344005,0.3743134902516241,0.26854384613528615,0.5522821399598651,0.1896415762198859,0.15,0.012384954321974787,0.6435439560439561,0.14239217032967036,207.32300000000004,376,1080,1.0,0.028796898657729532,3385.4209999999994,0.9514639084057773,0.031008600343298522,3468.4979999999996,0.9043058131028734,0.033016893671457596,3510.0919999999996,0.8079396403599802,0.03792059631723572,3601.812,0.6327724945135332,0.04678167764484473,3480.0889999999995,0.2684285738589,0.07179491079633678,2265.6319999999996,0.12269270682703595,0.09175790349417638,1323.516,0.056327724945135334,0.1167512836001208,773.127,0.012384954321974787,0.14239217032967036,207.32300000000004,0.0033769415287252685,0.19127707808564232,75.937
300,ridge_delta_cross_alpha_1000,ridge,delta,kalshi_cross_coin,"{""alpha"": 1000.0}",43,469299,469299,117562,0.501,0.27555169159371223,0.21628371627499174,0.4580799688977404,0.3743134902516241,0.26384782069040946,0.5410699799325391,0.15815456405687683,0.1,0.012342423572242732,0.6023432115782219,0.1814631288766368,263.303,401,1050,1.0,0.023422738640036744,2753.624,0.9218625065922662,0.025994657488742898,2817.197,0.8444990728296559,0.028441343258025196,2823.6849999999995,0.6944505877749613,0.03272741637167599,2671.8989999999994,0.45029856586311906,0.0447895273716423,2371.068,0.09799084738265766,0.06638784722222221,764.7879999999999,0.029975672411153263,0.12005476730987515,423.07300000000004,0.012342423572242732,0.1814631288766368,263.303,0.0024582773345128528,0.2451903114186851,70.86,0.00019564144876745888,0.34708695652173915,7.9830000000000005
300,elastic_net_delta_all,elastic_net,delta,all,"{""alpha"": 0.0005, ""l1_ratio"": 0.15}",56,469299,300000,117562,9.278,0.27400884822521815,0.21482176714109807,0.4641315160405505,0.3743134902516241,0.2679696154124136,0.5505144955381922,0.18579046633674753,0.15,0.01008829383644375,0.6492411467116358,0.1335345699831366,158.37199999999999,307,879,1.0,0.028011134550279853,3293.045,0.9473724502815536,0.030090262626262625,3351.303,0.8954083802589272,0.03249268519749967,3420.375,0.793104914853439,0.03751888158388657,3498.223,0.6087766455147071,0.04729897022453856,3385.14,0.24322485156768345,0.07486399244596768,2140.661,0.10685425562681819,0.09096887438306,1142.7509999999997,0.04771099504942073,0.10936049206632198,613.403,0.01008829383644375,0.1335345699831366,158.37199999999999,0.0023476973852095064,0.18072826086956523,49.881
300,sgd_huber_delta_all,sgd_huber,delta,all,"{""alpha"": 0.0001, ""epsilon"": 0.01}",56,469299,400000,117562,3.608,0.27938961413961727,0.20610136272682594,0.44287896400320126,0.3743134902516241,0.2535945900539046,0.6409205413944751,0.06867035208049664,0.1,0.024625304094860585,0.7516407599309154,0.06883523316062176,199.278,1411,1484,1.0,0.0013560504244568782,159.4199999999995,0.9637467889283953,0.0019493027360988516,220.85599999999988,0.9271193072591484,0.002350918399177936,256.23599999999993,0.8524012861298719,0.0033572098592954784,336.4259999999999,0.7017488644289821,0.004015563825016058,331.27999999999975,0.29990132866062164,0.021276484102447733,750.1449999999998,0.09492863340194961,0.047582885304659484,531.0249999999999,0.024625304094860585,0.06883523316062176,199.278,0.0026879433830659565,0.11072151898734177,34.988,0.000467838247052619,0.18089090909090919,9.949000000000005
300,hist_gbr_delta_all,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,469299,300000,117562,3.865,0.2766917294532151,0.2139332191375685,0.4535865297350147,0.3743134902516241,0.2608021440338282,0.5689082447376286,0.14894383112435794,0.2,0.011338697878566204,0.5123780945236309,0.17165566391597897,228.81699999999998,341,992,1.0,0.0169952535683299,1997.9959999999996,0.9634235552304315,0.017979790220903742,2036.4269999999997,0.9266429628621493,0.019153509335585378,2086.545,0.8518058556336231,0.020888396245256638,2091.7639999999997,0.7083411306374509,0.025936258616134685,2159.816,0.36974532587060444,0.0469728996043066,2041.8179999999995,0.196781272860278,0.06257456557447912,1447.6,0.10072132151545568,0.08186614306224137,969.3770000000001,0.033250540140521596,0.11284855461754925,441.125,0.011338697878566204,0.17165566391597897,228.81699999999998
300,hist_gbr_price_all,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,469299,300000,117562,4.121,0.2772383576631776,0.21417053649663176,0.45142542389597895,0.3743134902516241,0.25934179535765545,0.560274966910038,0.1563324753572246,0.2,0.01681665844405505,0.601416287303996,0.1674926656550329,331.13300000000004,565,1412,1.0,0.016265213249179154,1912.1709999999998,0.968995083445331,0.016890270986771067,1924.0889999999995,0.937990166890662,0.01771466011317469,1953.4309999999991,0.8745172759905412,0.01974137729792821,2029.6109999999994,0.7562562732855854,0.02432187566783267,2162.3849999999993,0.44628366308841294,0.04217670491365836,2212.8429999999994,0.26825845085997174,0.05693883375083235,1795.6799999999998,0.15411442472907913,0.07559509879677669,1369.632,0.05198958847246559,0.11973903795811519,731.845,0.01681665844405505,0.1674926656550329,331.13300000000004
300,extra_trees_delta_all,extra_trees,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 80}",56,469299,160000,117562,9.852,0.27482202065995204,0.2130543256547569,0.4609462169340117,0.3743134902516241,0.2657971785221822,0.5739549976516801,0.16691214025358533,0.1,0.03834572395842194,0.6122448979591837,0.11854370008873114,534.395,891,3617,1.0,0.02237085963151358,2629.9629999999997,0.9485548051241047,0.023984818049751597,2674.6429999999996,0.8968033888501387,0.025719178601915957,2711.5729999999994,0.793394123951617,0.029598469010324528,2760.738,0.6070669093754785,0.03745207936330008,2672.8799999999997,0.24218710127422127,0.06860171396459679,1953.2279999999998,0.09873938857794186,0.09253316678152998,1074.125,0.03834572395842194,0.11854370008873114,534.395,0.0053163437165070345,0.1913696,119.606,0.0005018628468382641,0.28127118644067806,16.595000000000006
300,random_forest_delta_all,random_forest,delta,all,"{""max_depth"": 12, ""min_samples_leaf"": 50, ""n_estimators"": 60}",56,469299,120000,117562,17.959,0.2760063864620875,0.21213887781809498,0.4562900211891421,0.3743134902516241,0.26263307721944984,0.5885231202766747,0.1526270206646114,0.15,0.025246253040948605,0.6169137466307277,0.1616836253369272,479.87699999999995,740,2228,1.0,0.016251076027968218,1910.5089999999998,0.9670131505078171,0.01740129657647514,1978.2489999999998,0.9333287967200286,0.0181423298457949,1990.649,0.8626511968152974,0.01989661292708179,2017.8149999999998,0.719492693217196,0.024694484837737188,2088.783,0.33785576972150866,0.04772816536166569,1895.7149999999997,0.1698848267297256,0.07131158622070899,1424.235,0.08878719314064068,0.09355068020693619,976.482,0.025246253040948605,0.1616836253369272,479.87699999999995,0.007493918102788316,0.2320454029511918,204.432
300,mlp_delta_all,mlp,delta,all,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001}",56,469299,160000,117562,24.97,0.31025689086249664,0.23123733923857606,0.3129759925681761,0.3743134902516241,0.17113088642909124,0.5527603432816703,0.08113453030522086,0.2,0.1717646858678825,0.48180062397860646,0.02511375229039766,507.12199999999996,9395,10798,1.0,0.0075239703305489845,884.5329999999997,0.9860329017879927,0.007683410973084884,890.6609999999998,0.971768088327861,0.007823612825293452,893.7929999999998,0.9420220819652609,0.008188169324399978,906.8069999999999,0.8809989622497065,0.008709236086973311,902.0329999999998,0.7019700243275888,0.010606640411996361,875.3129999999998,0.5664500433813647,0.012492574294595526,831.9179999999999,0.44876745887276503,0.016907615906592365,892.012,0.281459995576802,0.022886971501103085,757.307,0.1717646858678825,0.02511375229039766,507.12199999999996
