horizon_seconds,experiment,feature_group,target_mode,alpha,n_test_rows,n_features,elapsed_seconds,rmse,mae,r2,baseline_mean_rmse,rmse_vs_baseline_improvement,directional_accuracy,pred_actual_delta_corr,best_threshold_by_realized_pnl,best_coverage_by_realized_pnl,best_hit_rate_by_realized_pnl,best_avg_realized_pnl,best_total_realized_pnl,best_yes_trade_count,best_no_trade_count,coverage_thr_0p0,avg_realized_pnl_thr_0p0,total_realized_pnl_thr_0p0,coverage_thr_0p0025,avg_realized_pnl_thr_0p0025,total_realized_pnl_thr_0p0025,coverage_thr_0p005,avg_realized_pnl_thr_0p005,total_realized_pnl_thr_0p005,coverage_thr_0p01,avg_realized_pnl_thr_0p01,total_realized_pnl_thr_0p01,coverage_thr_0p02,avg_realized_pnl_thr_0p02,total_realized_pnl_thr_0p02,coverage_thr_0p05,avg_realized_pnl_thr_0p05,total_realized_pnl_thr_0p05,coverage_thr_0p075,avg_realized_pnl_thr_0p075,total_realized_pnl_thr_0p075,coverage_thr_0p1,avg_realized_pnl_thr_0p1,total_realized_pnl_thr_0p1,coverage_thr_0p15,avg_realized_pnl_thr_0p15,total_realized_pnl_thr_0p15,coverage_thr_0p2,avg_realized_pnl_thr_0p2,total_realized_pnl_thr_0p2
2,ridge_price_all_alpha_0.1,all,price,0.1,188579,56,1.099,0.02350372613952662,0.006252681600368867,0.9947706299745275,0.32502145606113353,0.9276856167455425,0.761237897648686,0.16307442236135775,0.005,0.15464606345351284,0.06508246751020129,-0.00522305661283133,-152.32000000000008,14122,15041,1.0,-0.008898514680849935,-1678.0729999999999,0.40244671994230535,-0.007090561711883837,-538.124,0.15464606345351284,-0.00522305661283133,-152.32000000000008,0.030093488670530653,-0.0055473127753304,-31.481000000000023,0.0025930777021831697,0.00880777096114519,4.306999999999999,0.000015908452160632945,-0.024666666666666726,-0.07400000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_price_all_alpha_10,all,price,10.0,188579,56,1.179,0.023503808073200214,0.006253228623396389,0.9947705935154366,0.32502145606113353,0.9276853646585739,0.761497233748271,0.1630564657271806,0.005,0.15481045079250605,0.06494485168185243,-0.005200109611564022,-151.81200000000007,14136,15058,1.0,-0.008894378483288171,-1677.293,0.4026058044639117,-0.007086587727039238,-538.0350000000001,0.15481045079250605,-0.005200109611564022,-151.81200000000007,0.03014121402701255,-0.0055672061928219605,-31.644000000000023,0.0026036833369569253,0.008702647657841138,4.272999999999999,0.000010605634773755295,-0.03650000000000009,-0.07300000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_price_all_alpha_1000,all,price,1000.0,188579,56,1.15,0.023571978181286833,0.00662688243317349,0.9947402149331863,0.32502145606113353,0.9274756243266193,0.738502766251729,0.15034211555647156,0.005,0.19262484157833057,0.05949070887818307,-0.006923441156228495,-251.49400000000009,17950,18375,1.0,-0.009070103245854522,-1710.431,0.4658790215241358,-0.008099129247054809,-711.5490000000002,0.19262484157833057,-0.006923441156228495,-251.49400000000009,0.04034913749675202,-0.009169273229070839,-69.76900000000002,0.004072563753122034,-0.023954427083333337,-18.397000000000002,0.000010605634773755295,-0.03650000000000009,-0.07300000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_core_alpha_0.1,kalshi_core,delta,0.1,188579,16,0.36,0.023765080982408277,0.004356527393384561,0.9946536851163944,0.32502145606113353,0.9268815010848445,0.6706431535269709,0.07727852243061516,0.0,1.0,0.03386379183260066,-0.009448607745295075,-1781.809,89554,99025,1.0,-0.009448607745295075,-1781.809,0.02788751663758955,-0.009487735310895603,-49.89599999999998,0.006994416133291618,-0.00834571645185747,-11.008000000000003,0.00024392959979637182,-0.022304347826086958,-1.026,5.302817386877648e-6,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_core_alpha_10,kalshi_core,delta,10.0,188579,16,0.36,0.023765088896454928,0.0043564450549379565,0.9946536815556245,0.32502145606113353,0.9268814767355391,0.670902489626556,0.07727352075251985,0.0,1.0,0.03387439746737442,-0.009448077463556389,-1781.709,89547,99032,1.0,-0.009448077463556389,-1781.709,0.02788751663758955,-0.009487735310895603,-49.89599999999998,0.00698911331590474,-0.008345220030349015,-10.999000000000002,0.00024392959979637182,-0.022304347826086958,-1.026,5.302817386877648e-6,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_core_alpha_1000,kalshi_core,delta,1000.0,188579,16,0.363,0.023765563276085387,0.004352441120838713,0.9946534681156587,0.32502145606113353,0.9268800172022634,0.6717669432918395,0.07696121050141022,0.0025,0.02771252366382259,0.02774588595484118,-0.009414274779946417,-49.19899999999998,2342,2884,1.0,-0.009423795862741875,-1777.1299999999999,0.02771252366382259,-0.009414274779946417,-49.19899999999998,0.006962599228970352,-0.009305407463823308,-12.218000000000004,0.00023862678240949416,-0.024355555555555554,-1.0959999999999999,5.302817386877648e-6,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_spot_alpha_0.1,kalshi_spot,delta,0.1,188579,29,0.615,0.02354232561760343,0.005824930798737684,0.9947534397894993,0.32502145606113353,0.9275668569610515,0.7634854771784232,0.15331109576335838,0.01,0.01630086064726189,0.07026675341574495,-0.0016359791802212141,-5.029000000000012,1315,1759,1.0,-0.00878293447308555,-1656.277,0.3324707417050679,-0.006413241462908913,-402.0910000000001,0.1026784530621119,-0.0042854929504725515,-82.98000000000002,0.01630086064726189,-0.0016359791802212141,-5.029000000000012,0.0013150987119456567,-0.00370967741935485,-0.9200000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_spot_alpha_10,kalshi_spot,delta,10.0,188579,29,0.656,0.023542326966599327,0.00582475459862161,0.9947534391882342,0.32502145606113353,0.9275668528105688,0.7635719225449515,0.15331181570420732,0.01,0.016290255012488136,0.06998697916666667,-0.0016484375000000034,-5.064000000000011,1314,1758,1.0,-0.008780224733400857,-1655.766,0.33243362198335974,-0.006411453182325731,-401.9340000000001,0.10264663615779064,-0.004282171824146305,-82.89000000000001,0.016290255012488136,-0.0016484375000000034,-5.064000000000011,0.0013097958945587791,-0.0037692307692307812,-0.9310000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_spot_alpha_1000,kalshi_spot,delta,1000.0,188579,29,0.602,0.023542757310467177,0.005811727772441741,0.9947532473766166,0.32502145606113353,0.9275655287630027,0.7598547717842323,0.15327476758107753,0.01,0.01589254370847231,0.06873540206873541,-0.0017887887887887927,-5.361000000000011,1279,1718,1.0,-0.008792039410538818,-1657.994,0.3294587414293214,-0.006364209950264773,-395.4020000000001,0.1011830585590124,-0.004102982024002936,-78.28900000000002,0.01589254370847231,-0.0017887887887887927,-5.361000000000011,0.0012726761728506356,-0.004216666666666678,-1.0120000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_cross_coin_alpha_0.1,kalshi_cross_coin,delta,0.1,188579,43,0.852,0.023672898933438376,0.005550111133960987,0.994695080173009,0.32502145606113353,0.9271651194344975,0.6786825726141079,0.11287090841180712,0.005,0.08012557071572127,0.045069490403706156,-0.008178292521508935,-123.574,6983,8127,1.0,-0.009570418763489043,-1804.7800000000002,0.24652267749855497,-0.008268450601217494,-384.39200000000005,0.08012557071572127,-0.008178292521508935,-123.574,0.013405522354026695,-0.00828481012658228,-20.944000000000003,0.0015006973204863745,0.009332155477031808,2.641000000000002,0.000015908452160632945,-0.0023333333333334094,-0.007000000000000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_cross_coin_alpha_10,kalshi_cross_coin,delta,10.0,188579,43,0.821,0.02367290404637277,0.005549617061373842,0.9946950778814679,0.32502145606113353,0.9271651037034302,0.6787690179806363,0.11286664988855087,0.005,0.08009375381139999,0.04508739406779661,-0.008176178495762713,-123.49300000000001,6981,8123,1.0,-0.009569872573298194,-1804.6770000000001,0.2464696493246862,-0.008271950773467589,-384.47200000000004,0.08009375381139999,-0.008176178495762713,-123.49300000000001,0.013405522354026695,-0.00828481012658228,-20.944000000000003,0.0015006973204863745,0.009332155477031808,2.641000000000002,0.000015908452160632945,-0.0023333333333334094,-0.007000000000000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_kalshi_cross_coin_alpha_1000,kalshi_cross_coin,delta,1000.0,188579,43,0.837,0.02367351094934079,0.005507343046231896,0.9946948058730787,0.32502145606113353,0.9271632364329572,0.6776452282157677,0.11245347913130378,0.01,0.01305553640649277,0.06336311941510966,-0.00745085296506905,-18.344,1108,1354,1.0,-0.00958020246156783,-1806.625,0.23694048648046706,-0.008293272458708206,-370.56000000000006,0.07766506344821003,-0.008159019527516045,-119.497,0.01305553640649277,-0.00745085296506905,-18.344,0.0015113029552601296,0.009077192982456149,2.5870000000000024,0.000015908452160632945,-0.0023333333333334094,-0.007000000000000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_all_alpha_0.1,all,delta,0.1,188579,56,1.164,0.023503725677770163,0.006252675133750715,0.9947706301800009,0.32502145606113353,0.9276856181662378,0.7611514522821576,0.16307451120801023,0.005,0.1546566690882866,0.06511229213097891,-0.005223932796159784,-152.35600000000008,14123,15042,1.0,-0.008899522216153442,-1678.263,0.40246793121185287,-0.007090570114760796,-538.1530000000001,0.1546566690882866,-0.005223932796159784,-152.35600000000008,0.0300828830357569,-0.005460250308478764,-30.976000000000028,0.0025930777021831697,0.00880777096114519,4.306999999999999,0.000015908452160632945,-0.024666666666666726,-0.07400000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_all_alpha_10,all,delta,10.0,188579,56,1.141,0.023503719154991942,0.006252335592773857,0.9947706330825207,0.32502145606113353,0.9276856382349997,0.7611514522821576,0.1630752304877908,0.005,0.15459303527964408,0.06507049017253799,-0.005225225534250337,-152.33100000000007,14115,15038,1.0,-0.00889884875834531,-1678.136,0.40244671994230535,-0.007093065236583085,-538.3140000000001,0.15459303527964408,-0.005225225534250337,-152.33100000000007,0.030088185853143774,-0.005461050405357776,-30.986000000000022,0.0025930777021831697,0.00880777096114519,4.306999999999999,0.000015908452160632945,-0.024666666666666726,-0.07400000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ridge_delta_all_alpha_1000,all,delta,1000.0,188579,56,1.132,0.023503792885142604,0.006225353301407747,0.9947706002738734,0.32502145606113353,0.9276854113879739,0.7611514522821576,0.16299518557366025,0.005,0.1515014927430944,0.06457822891144557,-0.005165033251662585,-147.56500000000005,13811,14759,1.0,-0.0088942459128535,-1677.268,0.3969264870425657,-0.00700987281568963,-524.7030000000002,0.1515014927430944,-0.005165033251662585,-147.56500000000005,0.029138981540892676,-0.005177252047315746,-28.449000000000023,0.0025506551630881487,0.007415800415800414,3.5669999999999993,5.302817386877648e-6,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,persistence,none,persistence,0.0,201823,0,0.034,0.037279917796989415,0.00951815699895453,0.986000358326549,0.31507684360342286,0.881679918553734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,trend_5s,none,trend_5s,0.0,200646,2,0.048,0.049139978268620585,0.018171653060614214,0.975809594501184,0.3159463815564745,0.8444673490908869,0.0,-0.0000105996624556365,0.0,0.15521365987859215,0.0,-0.012073114343512187,-375.99300000000005,15551,15592,0.15521365987859215,-0.012073114343512187,-375.99300000000005,0.14329216630284183,-0.01278985078779869,-367.7210000000001,0.13717193465107702,-0.01308567380009447,-360.1570000000001,0.12574384737298525,-0.013392786365437974,-337.9000000000001,0.10442769853373603,-0.013949792392497499,-292.2900000000001,0.061815336463223784,-0.014923566878980894,-185.09700000000004,0.041401273885350316,-0.015429276513783561,-128.17100000000005,0.0266738434855417,-0.016301382660687598,-87.24500000000003,0.011836767241808956,-0.018336842105263165,-43.55000000000002,0.004924095172592526,-0.022621457489878552,-22.35000000000001
5,ridge_price_kalshi_core_alpha_0.1,kalshi_core,price,0.1,187682,16,0.39,0.03743219546466685,0.01059506458910029,0.9867751243977224,0.32549888273301497,0.8850005408609345,0.668351275572017,0.14394341306353778,0.0025,0.1522095885593717,0.10158574579059754,0.00013011516785102004,3.7170000000000893,14348,14219,1.0,-0.006119910273760936,-1148.597,0.1522095885593717,0.00013011516785102004,3.7170000000000893,0.029427435769013546,-0.004360130363932643,-24.08099999999999,0.004683453927387816,-0.008187713310580215,-7.197000000000009,0.0002077982971195959,-0.006871794871794881,-0.26800000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_core_alpha_10,kalshi_core,price,10.0,187682,16,0.372,0.03743256721855209,0.010592271306838964,0.9867748617135149,0.32549888273301497,0.8849993987559843,0.6700820381460071,0.1438863298703408,0.0025,0.15150627124604385,0.10170564445225953,0.00011380341128890767,3.2360000000000895,14323,14112,1.0,-0.006091228780596967,-1143.214,0.15150627124604385,0.00011380341128890767,3.2360000000000895,0.02927291908654,-0.004230251183108844,-23.24099999999999,0.004688782088852421,-0.008814772727272737,-7.7570000000000086,0.0002077982971195959,-0.006871794871794881,-0.26800000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_core_alpha_1000,kalshi_core,price,1000.0,187682,16,0.347,0.037489971406206704,0.011047364166493736,0.9867342681614273,0.32549888273301497,0.8848230411993234,0.6191283879677386,0.10526119186948968,0.0025,0.26139427329205783,0.08453087099207077,-0.005511078497319554,-270.368,24161,24898,1.0,-0.007564619942242729,-1419.743,0.26139427329205783,-0.005511078497319554,-270.368,0.05619611896718918,-0.009599791409879587,-101.249,0.008333244530642256,-0.033118925831202045,-51.798,0.0006340512142879978,-0.12608403361344536,-15.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_spot_alpha_0.1,kalshi_spot,price,0.1,187682,29,0.577,0.03650628632119016,0.0135085782623205,0.9874212841407891,0.32549888273301497,0.8878451255664253,0.760670151268649,0.250432058870986,0.02,0.027876940782813484,0.17144495412844038,0.01257071865443425,65.77,2292,2940,1.0,-0.0044429567033599385,-833.8629999999999,0.6536535203162797,-0.0017755932148126427,-217.8280000000002,0.40917083151287814,0.0012255124098236822,94.11199999999985,0.1574897965707953,0.006414777725150549,189.60799999999992,0.027876940782813484,0.01257071865443425,65.77,0.0005274879849958973,0.011616161616161627,1.150000000000001,0.000021312645858420092,0.0037499999999999756,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_spot_alpha_10,kalshi_spot,price,10.0,187682,29,0.585,0.036506419199835265,0.01350822244956603,0.9874211925704909,0.32549888273301497,0.8878447173356996,0.7611201495378864,0.2504150611357384,0.02,0.02783431549109664,0.17132465543644718,0.012601454823889737,65.82999999999998,2294,2930,1.0,-0.004433168870749459,-832.026,0.6533498151127972,-0.0017597494739932493,-215.78400000000022,0.4089736895386878,0.0012304806076318755,94.44799999999987,0.1575377500239767,0.006371765820002027,188.39399999999992,0.02783431549109664,0.012601454823889737,65.82999999999998,0.0005274879849958973,0.011616161616161627,1.150000000000001,0.000021312645858420092,0.0037499999999999756,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_spot_alpha_1000,kalshi_spot,price,1000.0,187682,29,0.578,0.036548346336621636,0.01369362286566327,0.9873922827927908,0.32549888273301497,0.887715908485622,0.759250925957977,0.24436941081962596,0.02,0.03072750716637717,0.16507716316975898,0.00822542049592509,47.43599999999999,2583,3184,1.0,-0.004522282371244978,-848.751,0.667112456175872,-0.0022391517910626585,-280.3530000000002,0.4295883462452446,0.00041164140599806364,33.18899999999988,0.16866827932353662,0.005778462218852664,182.92299999999994,0.03072750716637717,0.00822542049592509,47.43599999999999,0.0005807695996419475,0.009229357798165149,1.0060000000000013,0.000053281614646050237,-0.002100000000000013,-0.02100000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_cross_coin_alpha_0.1,kalshi_cross_coin,price,0.1,187682,43,0.796,0.03707245240017778,0.012839991833148547,0.9870280989243513,0.32549888273301497,0.8861057460815132,0.6750666343590986,0.17887300838461576,0.02,0.01685297471254569,0.14132153019285487,0.006083781220360414,19.242999999999988,1317,1846,1.0,-0.006468846239916454,-1214.086,0.5508679575025841,-0.004167543622083802,-430.87400000000014,0.2921004678125766,-0.002327423297216448,-127.59400000000011,0.09876280090791871,0.0003823370738023306,7.087,0.01685297471254569,0.006083781220360414,19.242999999999988,0.0005594569537835275,0.04906666666666666,5.151999999999999,0.00010123506782749544,0.02110526315789472,0.4009999999999997,0.000010656322929210046,-0.0020000000000000573,-0.004000000000000115,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_cross_coin_alpha_10,kalshi_cross_coin,price,10.0,187682,43,0.796,0.037072792704639944,0.012839848102430235,0.9870278607736062,0.32549888273301497,0.8861047005957059,0.6755858631312956,0.17882268884114808,0.02,0.016836990228151875,0.14113924050632912,0.0061126582278481,19.315999999999995,1317,1843,1.0,-0.006459069063628904,-1212.251,0.5509425517630886,-0.004180692829925922,-432.29200000000014,0.29192996664570925,-0.002342745026464685,-128.3590000000001,0.09859229974105135,0.00044579550367488064,8.248999999999992,0.016836990228151875,0.0061126582278481,19.315999999999995,0.0005594569537835275,0.04906666666666666,5.151999999999999,0.00010656322929210047,0.019549999999999984,0.3909999999999997,0.000010656322929210046,-0.0020000000000000573,-0.004000000000000115,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_kalshi_cross_coin_alpha_1000,kalshi_cross_coin,price,1000.0,187682,43,0.802,0.037129989587898996,0.013050795769359991,0.986987802378158,0.32549888273301497,0.8859289799210947,0.6678666620512999,0.17067158145540742,0.02,0.018483392120714825,0.13433266070913807,0.004647737100028827,16.123,1464,2005,1.0,-0.0067204207116292455,-1261.3020000000001,0.5774554832109632,-0.0049374780859584065,-535.1140000000001,0.3143988235419486,-0.0033965800667717415,-200.42200000000014,0.10642469709402073,-0.0010805046560528684,-21.581999999999994,0.018483392120714825,0.004647737100028827,16.123,0.0006447075372172078,0.04331404958677686,5.241,0.00009590690636289042,0.022833333333333303,0.4109999999999995,0.00001598448439381507,-0.0023333333333334094,-0.007000000000000228,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_all_alpha_0.1,all,price,0.1,187682,56,1.138,0.03634603321719513,0.014196797546982798,0.9875314763346386,0.32549888273301497,0.8883374563008644,0.7618470698189622,0.26413503537763555,0.02,0.04642959900256818,0.161005278861602,0.010774500803305024,93.88899999999998,3955,4759,1.0,-0.004622680917722531,-867.594,0.6967476902420051,-0.002493037234164584,-326.0070000000002,0.472884986306625,0.00006986884802595823,6.200999999999844,0.20911968116281796,0.005515007134121482,216.45299999999992,0.04642959900256818,0.010774500803305024,93.88899999999998,0.0011988363295361304,0.037595555555555556,8.459,0.000053281614646050237,0.06029999999999995,0.6029999999999995,5.328161464605023e-6,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_all_alpha_10,all,price,10.0,187682,56,1.186,0.03634614700014067,0.014196670474712172,0.9875313982679312,0.32549888273301497,0.8883371067360837,0.7617778393160026,0.2641225825646088,0.02,0.04640828635670975,0.16119402985074627,0.010875315729047071,94.72399999999999,3961,4749,1.0,-0.004628568536140919,-868.6990000000001,0.6965025948146333,-0.002486065743071123,-324.9810000000002,0.473060815634957,0.00006549529762910223,5.814999999999841,0.20908771219403033,0.005505886550124864,216.0619999999999,0.04640828635670975,0.010875315729047071,94.72399999999999,0.0011935081680715253,0.037776785714285714,8.462,0.000053281614646050237,0.06029999999999995,0.6029999999999995,5.328161464605023e-6,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_price_all_alpha_1000,all,price,1000.0,187682,56,1.174,0.03638840824647972,0.01436146264385155,0.9875023858393761,0.32549888273301497,0.8882072714322442,0.7568970888573505,0.25952873287326095,0.02,0.04900842915143701,0.15666449228093063,0.009986627527723418,91.857,4167,5031,1.0,-0.004764910859858697,-894.288,0.7082938161358042,-0.0027545925045511324,-366.1790000000002,0.48592299741051354,-0.0003258149760414059,-29.71400000000018,0.2182734625590094,0.004909315041741929,201.1149999999999,0.04900842915143701,0.009986627527723418,91.857,0.001348024850545071,0.027442687747035576,6.9430000000000005,0.00011189139075670549,0.012809523809523774,0.26899999999999924,0.000010656322929210046,-0.03650000000000009,-0.07300000000000018,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_core_alpha_0.1,kalshi_core,delta,0.1,187682,16,0.401,0.03743219231598921,0.010595096308132084,0.9867751266225915,0.32549888273301497,0.8850005505343245,0.6683166603205373,0.1439435828210387,0.0025,0.1522202448823009,0.10157863418390563,0.0001294059995099616,3.6970000000000933,14350,14219,1.0,-0.006120016836990228,-1148.617,0.1522202448823009,0.0001294059995099616,3.6970000000000933,0.02943276393047815,-0.004361151339608977,-24.090999999999987,0.004683453927387816,-0.008187713310580215,-7.197000000000009,0.0002077982971195959,-0.006871794871794881,-0.26800000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_core_alpha_10,kalshi_core,delta,10.0,187682,16,0.403,0.03743222851055433,0.010594869455909638,0.9867751010473451,0.32549888273301497,0.8850004393371221,0.6684897365779362,0.14393805813850918,0.0025,0.15218827591351328,0.10163498231978434,0.00013489479396422267,3.853000000000092,14346,14217,1.0,-0.006118466342004028,-1148.326,0.15218827591351328,0.00013489479396422267,3.853000000000092,0.02941145128461973,-0.004279166666666665,-23.620999999999988,0.004683453927387816,-0.008187713310580215,-7.197000000000009,0.0002077982971195959,-0.006871794871794881,-0.26800000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_core_alpha_1000,kalshi_core,delta,1000.0,187682,16,0.404,0.0374344128081821,0.010584893629979822,0.9867735575667995,0.32549888273301497,0.8849937287222978,0.6699435771400879,0.1434624912090222,0.0025,0.14908195777964856,0.10207290922087205,0.00018616869192280528,5.209000000000092,14157,13823,1.0,-0.006052780767468378,-1135.998,0.14908195777964856,0.00018616869192280528,5.209000000000092,0.02899052652891593,-0.004365006432641056,-23.749999999999986,0.004683453927387816,-0.010449374288964744,-9.18500000000001,0.00019714197419038587,-0.006648648648648657,-0.24600000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_spot_alpha_0.1,kalshi_spot,delta,0.1,187682,29,0.585,0.036506285410787646,0.013508580178571525,0.9874212847681711,0.32549888273301497,0.8878451283633704,0.760670151268649,0.2504321993030044,0.02,0.027876940782813484,0.17144495412844038,0.01257071865443425,65.77,2292,2940,1.0,-0.0044429567033599385,-833.8629999999999,0.6536481921548151,-0.0017750941489101568,-217.7650000000002,0.4091814878358074,0.0012250768269180666,94.08099999999985,0.1574897965707953,0.006411394546315716,189.50799999999992,0.027876940782813484,0.01257071865443425,65.77,0.0005274879849958973,0.011616161616161627,1.150000000000001,0.000021312645858420092,0.0037499999999999756,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_spot_alpha_10,kalshi_spot,delta,10.0,187682,29,0.593,0.03650630271797135,0.013508277657510113,0.9874212728413381,0.32549888273301497,0.8878450751921166,0.7606355360171692,0.25043289168388005,0.02,0.027876940782813484,0.17144495412844038,0.01257071865443425,65.77,2292,2940,1.0,-0.004444603105252502,-834.172,0.6536322076704213,-0.0017755206847360932,-217.81200000000024,0.4090695964450507,0.001227678280690327,94.25499999999985,0.15746315576347225,0.0064135282374039836,189.53899999999993,0.027876940782813484,0.01257071865443425,65.77,0.0005274879849958973,0.011616161616161627,1.150000000000001,0.000021312645858420092,0.0037499999999999756,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_spot_alpha_1000,kalshi_spot,delta,1000.0,187682,29,0.574,0.0365088138768919,0.01348615342166141,0.9874195422760955,0.32549888273301497,0.8878373603916864,0.7589740039461387,0.25034743667751147,0.02,0.027274858537313113,0.17073647196718109,0.012736667317835512,65.19899999999998,2240,2879,1.0,-0.004440409842179856,-833.3849999999999,0.6515382402148314,-0.0017462586480430499,-213.53600000000023,0.40654937607229247,0.0012364551387905934,94.34399999999985,0.15615775620464403,0.006525487921386649,191.2489999999999,0.027274858537313113,0.012736667317835512,65.19899999999998,0.0005274879849958973,0.010272727272727282,1.017000000000001,0.000021312645858420092,0.0037499999999999756,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ridge_delta_kalshi_cross_coin_alpha_0.1,kalshi_cross_coin,delta,0.1,187682,43,0.793,0.03707244959585696,0.012839984738394084,0.9870281008868527,0.32549888273301497,0.8861057546969677,0.6751012496105784,0.17887342738143502,0.02,0.01685297471254569,0.14132153019285487,0.006083781220360414,19.242999999999988,1317,1846,1.0,-0.006468366705384639,-1213.9959999999999,0.5508945983099072,-0.004167438801466252,-430.8840000000001,0.29208981148964736,-0.002327143378329079,-127.5740000000001,0.09876280090791871,0.0003823370738023306,7.087,0.01685297471254569,0.006083781220360414,19.242999999999988,0.0005594569537835275,0.04906666666666666,5.151999999999999,0.00010123506782749544,0.02110526315789472,0.4009999999999997,0.000010656322929210046,-0.0020000000000000573,-0.004000000000000115,0.0,0.0,0.0,0.0,0.0,0.0
